Record datetime: 2025-09-14 17:53:29.823497
Timestamp,Fp1,Fp2,AF3,AF4,F3,Fz,F4,FC3,FCz,FC4,C3,Cz,C4,CP3,CPz,CP4,P3,Pz,P4,O1,Oz,O2
9.872,-9820.95,-2415.02,709.62,3503.37,-178.41,4344.02,-1388.71,4985.82,20711.62,9115.44,4400.79,9350.76,9144.14,-847.44,290.44,24432.47,-1665.74,-4791.14,-3652.32,729.16,12119.38,727.46
9.874,-9832.04,-2431.91,690.45,3485.35,-202.51,4318.49,-1414.64,4974.07,20697.98,9098.68,4394.98,9342.27,9134.09,-853.93,280.87,24430.64,-1710.36,-4810.1,-3656.92,716.73,12121.57,724.15
9.876,-9842.59,-2445.64,668.14,3468.36,-231.21,4282.46,-1446.92,4961.77,20682.56,9080.98,4386.57,9326.49,9122.02,-857.99,263.71,24434.75,-1777.05,-4842.91,-3661.48,697.91,12123.09,715.43
9.878,-9850.59,-2453.42,641.32,3451.42,-269.7,4237.62,-1486.57,4944.12,20663.25,9063.41,4368.87,9304.23,9108.74,-869.08,235.32,24441.99,-1879.38,-4893.65,-3669.98,659.87,12113.35,702.11
9.880,-9852.16,-2451.23,632.91,3451.06,-277.25,4226.58,-1493.36,4944.56,20665.13,9068.42,4364.54,9300.34,9110.93,-867.83,230.36,24451.47,-1900.35,-4900.66,-3666.4,648.02,12118.62,706.0
9.882,-9847.06,-2437.86,641.32,3464.48,-264.11,4242.72,-1472.8,4954.0,20677.69,9083.66,4370.88,9309.28,9122.51,-859.34,240.95,24459.38,-1869.01,-4885.15,-3654.69,661.52,12138.03,723.97
9.884,-9833.69,-2418.64,666.35,3485.08,-233.08,4276.74,-1438.74,4966.47,20692.53,9100.78,4379.06,9321.84,9132.48,-855.27,254.81,24456.97,-1812.37,-4858.69,-3648.07,685.89,12148.08,741.09
9.886,-9828.6,-2410.68,688.79,3499.21,-202.6,4311.7,-1406.86,4975.01,20703.97,9111.29,4386.35,9333.82,9137.53,-854.6,269.74,24444.76,-1741.42,-4826.99,-3647.85,712.62,12144.02,743.11
9.888,-9832.58,-2413.85,697.73,3501.8,-187.8,4335.12,-1388.58,4979.88,20711.93,9115.85,4395.2,9349.02,9141.73,-850.8,288.83,24436.4,-1677.27,-4793.56,-3646.15,733.41,12125.69,736.09
9.890,-9831.33,-2416.72,691.52,3495.54,-201.34,4325.2,-1400.92,4974.74,20706.3,9108.51,4397.75,9351.66,9139.58,-849.63,291.38,24437.97,-1693.77,-4798.25,-3647.58,710.16,12102.93,718.07
9.892,-9831.06,-2419.17,680.97,3488.39,-218.91,4301.19,-1422.64,4965.93,20695.3,9096.53,4389.79,9337.62,9129.84,-857.37,274.79,24437.92,-1751.35,-4825.88,-3658.76,669.43,12090.68,706.94
9.894,-9835.71,-2430.62,661.48,3473.82,-246.81,4264.62,-1455.05,4952.57,20678.4,9078.92,4375.62,9316.39,9115.62,-868.68,247.57,24439.53,-1841.02,-4872.28,-3670.42,641.85,12102.17,704.97
9.896,-9834.05,-2434.42,648.38,3467.11,-264.33,4240.17,-1475.8,4945.14,20670.36,9073.6,4364.45,9302.26,9111.06,-874.94,229.28,24447.09,-1902.8,-4900.8,-3672.66,638.54,12123.99,700.77
9.898,-9828.42,-2427.76,651.15,3472.57,-260.08,4242.58,-1472.85,4948.1,20673.4,9079.46,4363.42,9301.63,9113.66,-873.77,227.99,24450.26,-1901.42,-4902.05,-3673.02,639.13,12124.44,695.09
9.900,-9815.81,-2407.37,669.21,3488.93,-240.15,4263.24,-1452.91,4954.0,20679.34,9091.39,4365.7,9306.51,9120.36,-872.75,233.98,24449.19,-1874.91,-4888.73,-3672.35,652.05,12121.31,697.96
9.902,-9807.45,-2391.28,697.37,3509.4,-202.15,4306.42,-1411.6,4970.18,20696.46,9108.69,4377.59,9321.3,9131.89,-863.36,256.29,24442.17,-1782.82,-4847.15,-3664.75,682.62,12126.63,714.85
9.904,-9791.0,-2377.78,725.09,3526.35,-166.83,4348.31,-1378.61,4987.17,20713.09,9123.67,4396.05,9344.41,9144.81,-852.94,282.57,24438.46,-1699.63,-4804.37,-3654.47,713.07,12120.86,725.9
9.906,-9787.65,-2383.68,724.55,3521.12,-167.91,4351.66,-1382.28,4988.15,20713.76,9117.37,4403.47,9353.36,9143.92,-850.08,292.05,24434.66,-1678.93,-4790.6,-3652.59,717.54,12108.21,726.79
9.908,-9791.45,-2395.84,709.71,3506.54,-189.5,4324.35,-1409.68,4979.34,20701.92,9100.56,4399.18,9342.72,9132.88,-852.9,280.2,24434.48,-1727.21,-4813.63,-3657.82,699.12,12107.09,720.08
9.910,-9792.17,-2402.1,690.58,3492.95,-219.49,4287.42,-1444.06,4968.12,20687.57,9085.45,4390.37,9327.87,9123.4,-856.47,260.13,24442.84,-1817.06,-4855.51,-3660.77,672.16,12119.29,714.72
9.912,-9787.02,-2400.4,679.98,3490.22,-234.87,4264.4,-1464.13,4966.38,20684.66,9081.25,4385.59,9318.26,9120.58,-854.6,246.67,24454.86,-1877.28,-4882.47,-3660.41,648.83,12126.22,709.13
9.914,-9780.63,-2394.99,677.26,3492.01,-237.42,4258.32,-1468.82,4970.09,20688.33,9087.28,4385.14,9317.82,9124.16,-851.07,245.51,24464.61,-1895.7,-4887.79,-3657.51,649.94,12134.9,710.07
9.916,-9773.21,-2378.72,694.29,3508.51,-210.73,4285.95,-1439.05,4983.46,20703.21,9102.57,4390.15,9325.77,9132.12,-845.52,256.91,24461.66,-1829.53,-4861.1,-3653.79,664.25,12134.14,715.75
9.918,-9759.53,-2357.13,712.93,3523.13,-192.49,4310.94,-1414.91,4986.27,20707.68,9111.69,4391.8,9331.81,9137.21,-848.83,262.54,24455.04,-1798.56,-4849.17,-3653.66,677.35,12125.24,716.95
9.920,-9739.59,-2335.76,743.02,3544.67,-155.34,4353.63,-1375.35,4999.5,20721.9,9127.65,4402.4,9347.32,9146.83,-844.76,283.15,24445.61,-1712.64,-4806.83,-3650.0,701.58,12116.93,725.22
9.922,-9736.51,-2330.93,748.25,3549.28,-150.61,4367.89,-1364.08,4999.15,20725.03,9130.6,4409.24,9360.51,9151.83,-843.29,298.49,24442.08,-1674.32,-4785.46,-3648.39,717.63,12116.12,734.3
9.924,-9735.48,-2330.53,739.75,3546.28,-162.81,4354.25,-1374.36,4994.05,20720.42,9123.76,4409.55,9359.17,9149.28,-842.97,298.22,24444.23,-1693.86,-4789.84,-3647.4,707.57,12114.15,735.19
9.926,-9724.8,-2325.83,730.05,3542.22,-184.27,4326.36,-1399.22,4986.5,20710.72,9111.6,4404.37,9346.92,9141.77,-845.61,281.1,24450.75,-1768.83,-4825.92,-3652.9,672.07,12093.37,716.37
9.928,-9713.35,-2322.57,716.02,3537.12,-208.14,4293.32,-1429.93,4978.14,20697.89,9099.48,4393.64,9329.35,9131.13,-852.0,256.87,24457.68,-1860.56,-4870.53,-3661.17,636.62,12095.02,703.95
9.930,-9709.11,-2319.84,705.78,3534.17,-221.46,4276.02,-1445.53,4974.07,20693.25,9097.56,4385.59,9320.81,9126.8,-855.54,245.51,24464.25,-1906.29,-4891.28,-3664.03,633.67,12114.73,697.64
9.932,-9698.91,-2306.66,719.64,3548.25,-200.67,4294.04,-1425.55,4985.51,20705.36,9111.55,4388.81,9324.61,9133.73,-850.13,253.2,24464.25,-1865.83,-4870.62,-3662.07,651.2,12121.75,696.12
9.934,-9681.39,-2284.75,746.06,3569.22,-171.44,4325.69,-1394.84,4996.82,20717.97,9125.9,4398.33,9336.01,9142.67,-843.38,265.54,24459.92,-1813.13,-4851.49,-3659.07,667.42,12117.6,696.35
9.936,-9660.69,-2260.92,779.85,3594.83,-130.85,4369.81,-1353.89,5015.33,20736.29,9146.16,4414.07,9356.04,9158.27,-832.78,289.86,24459.02,-1733.56,-4807.5,-3649.28,700.73,12124.03,711.28
9.938,-9650.72,-2251.0,802.38,3609.81,-102.68,4406.87,-1323.98,5030.08,20752.03,9157.82,4431.5,9377.45,9168.86,-822.72,316.05,24454.06,-1648.98,-4766.69,-3642.04,729.34,12115.76,724.11
9.940,-9655.6,-2260.52,789.6,3598.01,-121.5,4389.35,-1342.94,5018.73,20738.31,9143.88,4427.25,9372.71,9161.13,-829.21,310.73,24449.95,-1678.12,-4778.22,-3644.85,724.38,12117.46,733.54
9.942,-9657.34,-2265.66,775.2,3587.81,-141.67,4362.12,-1367.48,5010.05,20725.7,9130.06,4419.97,9359.79,9151.52,-833.76,295.98,24451.96,-1731.19,-4802.5,-3646.91,706.9,12126.4,737.56
9.944,-9657.97,-2269.77,755.44,3576.46,-172.24,4324.21,-1401.95,4998.03,20710.68,9114.06,4408.79,9341.6,9140.52,-839.08,272.96,24460.54,-1823.81,-4848.67,-3650.84,672.07,12122.16,723.88
9.946,-9659.13,-2272.59,742.75,3570.74,-185.52,4305.66,-1419.11,4995.75,20707.24,9109.81,4402.67,9331.36,9136.01,-837.97,261.78,24467.34,-1860.29,-4866.96,-3649.55,657.59,12126.36,719.32
9.948,-9657.74,-2269.46,741.76,3573.11,-184.76,4305.21,-1418.67,4999.41,20710.59,9115.26,4404.77,9334.4,9139.67,-830.23,265.81,24474.8,-1853.99,-4862.0,-3643.07,674.49,12134.27,722.14
9.950,-9656.04,-2259.72,758.53,3585.67,-161.78,4328.68,-1394.57,5009.25,20721.72,9127.16,4411.52,9343.52,9145.98,-822.14,278.1,24472.43,-1797.48,-4838.21,-3640.03,692.01,12127.12,723.79
9.952,-9644.29,-2240.85,786.16,3604.49,-127.27,4365.83,-1359.92,5023.33,20735.18,9140.92,4422.92,9356.08,9154.11,-815.7,294.95,24464.39,-1721.13,-4804.6,-3636.9,706.18,12107.4,731.48
9.954,-9639.19,-2230.39,803.68,3615.93,-105.01,4398.29,-1332.92,5028.74,20745.24,9151.07,4431.28,9371.64,9163.46,-816.11,312.52,24458.35,-1659.62,-4774.65,-3631.49,726.74,12102.26,746.15
9.956,-9646.39,-2239.64,797.38,3609.36,-110.55,4399.14,-1335.02,5022.21,20742.37,9146.02,4428.69,9374.46,9162.78,-826.43,314.49,24451.2,-1650.1,-4768.92,-3633.14,710.29,12104.01,753.88
9.958,-9649.74,-2250.73,781.6,3594.65,-133.53,4372.36,-1360.46,5009.96,20728.69,9129.61,4418.4,9361.67,9151.61,-838.06,296.88,24448.16,-1715.68,-4799.23,-3643.87,677.7,12092.34,731.97
9.960,-9650.46,-2258.82,764.79,3582.0,-159.23,4339.5,-1391.08,4999.41,20716.04,9115.18,4409.15,9346.38,9141.37,-841.77,277.88,24452.72,-1792.12,-4835.0,-3651.02,669.57,12111.74,711.46
9.962,-9648.44,-2260.43,748.69,3572.97,-183.82,4306.56,-1420.41,4989.13,20703.3,9104.4,4395.83,9327.16,9131.13,-851.29,251.37,24457.28,-1877.81,-4879.03,-3662.15,647.62,12120.81,686.15
9.964,-9644.15,-2257.12,748.16,3575.3,-183.02,4304.81,-1420.86,4994.41,20709.7,9112.54,4395.2,9326.44,9133.82,-848.11,249.22,24462.78,-1884.92,-4882.56,-3663.81,651.73,12124.61,689.69
9.966,-9635.12,-2243.98,763.49,3589.87,-165.05,4325.46,-1397.88,5003.62,20723.38,9132.3,4399.85,9336.73,9147.94,-843.24,259.41,24471.32,-1860.96,-4868.34,-3654.82,662.24,12130.65,707.34
9.968,-9625.73,-2230.3,793.0,3611.06,-123.92,4370.62,-1352.28,5021.9,20744.12,9153.17,4413.08,9354.16,9163.28,-832.92,282.93,24468.81,-1761.5,-4821.49,-3640.83,690.49,12132.26,720.4
9.970,-9623.19,-2224.62,809.89,3618.93,-104.7,4398.73,-1329.35,5023.96,20748.45,9160.55,4419.97,9365.07,9168.37,-833.54,295.76,24459.02,-1704.5,-4798.74,-3639.36,717.58,12131.86,722.41
9.972,-9625.69,-2225.03,813.87,3619.33,-97.59,4412.19,-1320.81,5026.37,20748.9,9162.61,4425.51,9374.05,9172.8,-831.31,310.78,24453.08,-1657.92,-4771.02,-3637.39,740.07,12125.82,727.91
9.974,-9632.31,-2236.65,794.78,3602.61,-127.76,4383.04,-1347.99,5010.28,20730.08,9144.05,4416.53,9362.39,9161.67,-841.41,297.9,24450.35,-1705.04,-4796.1,-3641.5,719.37,12123.99,725.72
9.976,-9633.07,-2242.28,776.32,3590.54,-161.38,4348.76,-1376.96,4997.72,20713.99,9129.57,4403.52,9344.1,9151.47,-852.32,277.25,24454.95,-1781.97,-4829.27,-3646.33,688.43,12129.76,723.75
9.978,-9629.71,-2242.86,758.75,3581.78,-190.84,4312.28,-1407.13,4986.18,20700.31,9117.99,4391.4,9326.22,9143.38,-857.37,253.74,24463.89,-1873.25,-4875.23,-3651.65,648.87,12109.55,699.43
9.980,-9629.22,-2243.31,749.59,3580.21,-198.48,4301.5,-1415.8,4986.54,20700.58,9120.54,4386.89,9320.68,9142.36,-857.23,245.47,24468.99,-1892.16,-4885.42,-3655.31,630.05,12096.23,682.71
9.982,-9630.65,-2239.38,754.37,3586.38,-188.6,4314.47,-1401.99,4991.9,20709.61,9128.41,4387.42,9323.67,9144.99,-854.78,249.49,24466.93,-1863.87,-4876.21,-3657.28,634.66,12101.55,684.81
9.984,-9627.84,-2227.26,771.09,3600.42,-165.58,4343.57,-1373.78,5000.09,20722.44,9142.04,4393.06,9334.13,9152.73,-852.14,261.11,24463.18,-1817.29,-4853.41,-3654.42,668.18,12125.51,698.8
9.986,-9629.09,-2223.69,789.51,3610.92,-138.98,4377.05,-1344.1,5007.19,20733.48,9153.17,4400.43,9346.34,9158.27,-851.24,275.37,24451.74,-1752.2,-4824.71,-3652.68,688.61,12119.38,703.32
9.988,-9636.91,-2227.89,796.88,3612.53,-126.78,4400.66,-1327.51,5011.89,20740.81,9157.91,4409.42,9361.63,9162.38,-847.09,294.01,24442.57,-1690.02,-4791.95,-3652.68,707.61,12100.83,706.63
9.990,-9649.87,-2241.25,782.31,3599.21,-145.02,4386.66,-1343.52,5003.89,20732.27,9144.99,4409.02,9360.24,9154.56,-849.32,293.21,24437.74,-1702.13,-4796.42,-3657.51,702.87,12091.09,703.68
9.992,-9656.49,-2252.25,763.31,3585.31,-170.63,4354.57,-1372.49,4993.34,20718.55,9128.63,4401.68,9346.43,9142.89,-854.02,277.03,24439.26,-1765.34,-4825.92,-3663.32,679.0,12097.08,698.67
9.994,-9660.74,-2258.15,747.8,3577.22,-191.91,4325.2,-1396.27,4987.61,20710.05,9117.41,4394.89,9331.76,9134.17,-854.69,259.95,24446.06,-1828.02,-4856.99,-3666.76,652.67,12110.89,698.4
9.996,-9663.6,-2259.27,738.32,3575.34,-203.67,4310.44,-1409.64,4987.48,20710.5,9114.95,4393.82,9327.03,9131.94,-851.02,252.62,24454.51,-1862.97,-4874.29,-3664.75,641.23,12117.19,696.53
9.998,-9666.68,-2260.21,733.0,3574.13,-209.7,4304.9,-1415.58,4984.98,20708.98,9114.77,4390.2,9324.97,9130.73,-851.2,249.22,24457.01,-1876.43,-4879.7,-3665.42,641.85,12119.21,693.13
10.000,-9663.46,-2251.09,745.97,3583.34,-193.66,4322.16,-1399.49,4989.71,20714.66,9121.61,4391.4,9329.89,9132.83,-849.81,255.75,24452.85,-1845.36,-4866.69,-3664.79,659.2,12121.62,697.78
10.002,-9656.89,-2242.24,768.99,3598.14,-162.72,4355.68,-1369.8,5001.96,20726.5,9133.01,4399.94,9342.09,9139.99,-845.43,271.84,24444.9,-1779.65,-4835.8,-3664.3,683.92,12120.5,702.43
10.004,-9656.09,-2241.52,790.94,3609.58,-127.14,4398.38,-1335.83,5016.85,20743.8,9145.62,4414.74,9361.94,9149.06,-837.56,295.62,24433.09,-1677.59,-4789.13,-3661.66,706.4,12101.95,703.9
10.006,-9664.94,-2253.73,786.33,3602.16,-130.22,4400.97,-1338.38,5014.66,20742.91,9139.54,4420.77,9368.69,9147.18,-836.13,303.72,24425.76,-1653.89,-4778.31,-3663.05,712.71,12089.39,702.2
10.008,-9667.76,-2260.16,772.07,3591.88,-154.76,4373.57,-1364.93,5005.63,20731.38,9127.47,4417.87,9361.76,9143.12,-837.03,294.77,24433.5,-1719.16,-4802.09,-3662.42,706.49,12112.54,711.41
10.010,-9667.13,-2263.87,760.59,3586.38,-173.49,4349.56,-1385.9,5002.95,20726.19,9121.84,4415.5,9354.29,9141.51,-833.32,285.16,24447.58,-1777.5,-4824.85,-3656.88,684.41,12126.94,717.18
10.012,-9667.35,-2265.17,747.0,3581.73,-195.04,4325.15,-1407.09,4998.97,20722.35,9121.34,4412.82,9347.5,9142.44,-829.52,273.76,24466.22,-1846.88,-4853.9,-3651.43,659.29,12120.64,712.22
10.014,-9675.13,-2270.31,737.52,3578.78,-201.43,4318.76,-1409.37,4998.74,20724.45,9125.73,4409.82,9344.37,9144.9,-827.1,272.38,24472.39,-1846.88,-4856.01,-3646.64,655.93,12112.5,711.46
10.016,-9675.71,-2264.63,741.59,3582.98,-195.18,4327.52,-1398.59,4998.88,20726.95,9134.8,4407.81,9345.35,9149.33,-828.94,273.54,24473.73,-1836.06,-4850.55,-3643.65,668.05,12111.2,709.35
10.018,-9664.54,-2251.89,769.03,3599.88,-159.99,4366.01,-1361.58,5013.18,20742.37,9149.73,4414.83,9355.37,9156.88,-825.94,287.8,24464.92,-1756.36,-4818.37,-3639.27,681.19,12107.81,712.39
10.020,-9658.55,-2243.76,784.95,3607.35,-140.95,4391.72,-1340.61,5013.27,20745.68,9155.77,4417.15,9362.52,9159.03,-831.57,294.6,24452.32,-1716.35,-4801.15,-3644.76,699.65,12096.18,702.65
10.022,-9669.41,-2253.37,785.49,3602.88,-134.42,4405.48,-1331.54,5012.96,20748.23,9156.75,4420.86,9372.35,9161.04,-831.84,308.28,24442.48,-1664.58,-4773.48,-3649.41,731.08,12110.62,713.83
10.024,-9683.27,-2274.38,769.75,3586.16,-153.33,4387.51,-1350.94,5007.6,20740.9,9143.74,4421.62,9370.7,9156.35,-830.64,308.19,24444.14,-1682.01,-4779.88,-3647.67,736.4,12119.56,720.89
10.026,-9692.57,-2287.97,748.96,3569.62,-182.97,4351.26,-1382.99,4995.97,20727.35,9129.53,4413.35,9357.42,9150.27,-834.48,290.57,24452.94,-1760.38,-4815.82,-3650.31,684.46,12097.93,702.78
10.028,-9694.53,-2293.07,732.51,3559.25,-204.38,4318.94,-1407.53,4988.86,20716.8,9120.63,4404.5,9342.27,9144.72,-835.78,274.75,24463.67,-1820.68,-4846.8,-3648.56,649.18,12100.61,701.44
10.030,-9698.06,-2298.39,715.97,3549.05,-223.03,4295.96,-1427.65,4980.15,20707.68,9115.13,4393.64,9330.07,9139.23,-844.05,259.86,24468.28,-1866.1,-4870.04,-3649.1,647.44,12118.71,705.91
10.032,-9704.55,-2297.94,711.46,3547.71,-224.99,4293.46,-1425.15,4973.13,20702.32,9117.9,4379.73,9321.84,9137.88,-858.98,249.04,24465.15,-1880.63,-4876.88,-3651.78,642.21,12114.78,706.94
10.034,-9699.63,-2285.56,733.76,3564.79,-194.37,4326.09,-1390.37,4985.82,20715.78,9134.31,4387.83,9334.4,9149.55,-851.91,266.61,24464.97,-1812.5,-4845.81,-3640.12,663.58,12114.73,716.19
10.036,-9694.04,-2274.83,755.85,3579.36,-165.76,4358.63,-1359.75,4995.79,20726.5,9147.09,4397.88,9348.8,9158.81,-845.61,285.48,24460.01,-1741.2,-4810.63,-3634.3,695.05,12119.03,724.24
10.038,-9700.25,-2279.61,761.26,3578.07,-155.21,4376.47,-1346.6,4994.9,20725.7,9143.65,4399.99,9355.46,9155.5,-851.24,294.42,24441.27,-1682.73,-4788.91,-3643.51,716.33,12119.12,725.27
10.040,-9712.46,-2295.57,744.89,3562.11,-173.32,4357.74,-1366.85,4982.11,20710.46,9124.16,4393.59,9346.78,9142.4,-860.9,286.46,24427.82,-1700.25,-4799.01,-3656.25,704.21,12106.64,713.38
10.042,-9722.96,-2309.52,724.38,3546.33,-201.43,4325.55,-1398.82,4969.51,20694.32,9103.78,4385.05,9331.54,9127.02,-867.61,268.4,24425.85,-1767.75,-4832.85,-3667.83,672.12,12090.68,693.49
10.044,-9730.43,-2319.75,705.91,3533.41,-226.07,4293.01,-1428.77,4961.91,20683.14,9089.74,4377.14,9315.49,9116.34,-870.02,248.95,24431.53,-1841.29,-4868.08,-3674.81,640.78,12087.64,684.14
10.046,-9733.38,-2327.17,694.29,3527.06,-239.57,4275.44,-1446.47,4961.55,20682.25,9085.58,4374.77,9309.41,9113.21,-867.2,239.07,24440.87,-1882.64,-4887.52,-3673.02,629.6,12095.24,684.54
10.048,-9735.17,-2328.56,688.48,3525.94,-247.3,4268.2,-1453.8,4960.39,20681.8,9087.82,4372.45,9307.98,9114.28,-868.19,234.87,24448.74,-1910.67,-4897.58,-3672.21,636.94,12104.68,678.55
10.050,-9726.76,-2317.25,709.62,3541.63,-218.11,4298.55,-1424.39,4974.34,20695.61,9101.68,4377.86,9315.45,9120.99,-863.18,245.96,24443.02,-1847.51,-4871.38,-3671.41,656.83,12117.69,684.9
10.052,-9719.25,-2307.01,732.6,3555.18,-187.17,4333.02,-1393.05,4983.9,20707.01,9111.51,4385.37,9325.06,9124.61,-860.86,258.48,24430.46,-1778.35,-4844.34,-3672.7,675.69,12112.81,688.25
10.054,-9715.45,-2299.19,751.06,3566.49,-165.27,4365.39,-1367.52,4991.73,20718.19,9121.97,4396.99,9342.4,9133.28,-856.88,276.54,24424.51,-1719.61,-4814.52,-3672.12,700.06,12100.65,693.04
10.056,-9716.48,-2300.93,758.35,3572.08,-153.42,4384.65,-1352.59,5001.69,20729.81,9127.56,4409.69,9357.69,9141.68,-847.35,295.0,24422.81,-1663.46,-4783.14,-3666.18,721.69,12104.41,703.54
10.058,-9718.23,-2307.77,746.06,3562.78,-175.06,4362.48,-1375.93,4994.27,20721.72,9115.8,4409.33,9353.0,9135.74,-846.1,286.86,24427.15,-1718.45,-4809.25,-3668.5,699.48,12100.52,699.79
10.060,-9719.61,-2314.34,727.28,3550.98,-202.91,4328.64,-1407.89,4984.39,20708.76,9105.56,4400.61,9338.38,9128.5,-848.87,270.37,24438.73,-1802.31,-4843.35,-3668.46,668.5,12100.88,698.09
10.062,-9724.39,-2322.48,708.73,3539.0,-226.6,4297.53,-1434.85,4976.21,20698.88,9095.86,4391.4,9323.05,9121.12,-851.24,253.6,24447.49,-1865.7,-4874.2,-3669.58,645.21,12110.76,701.17
10.064,-9729.09,-2324.89,699.39,3534.53,-234.92,4287.11,-1442.98,4972.95,20697.31,9098.05,4384.47,9317.91,9121.12,-854.02,246.67,24450.93,-1881.44,-4882.65,-3671.23,641.9,12118.89,705.15
10.066,-9731.32,-2321.36,707.97,3542.35,-219.67,4304.45,-1422.11,4979.92,20706.3,9109.77,4386.66,9323.05,9126.84,-852.36,253.56,24447.18,-1838.97,-4865.44,-3670.47,652.94,12121.49,704.48
10.068,-9726.45,-2311.13,726.48,3555.04,-196.38,4331.72,-1393.63,4989.71,20717.92,9124.56,4394.08,9335.25,9135.74,-849.68,265.81,24442.26,-1789.3,-4843.89,-3670.92,666.71,12110.22,695.81
10.070,-9720.42,-2301.47,749.5,3567.7,-166.07,4367.22,-1362.29,5001.47,20731.15,9140.03,4404.41,9351.57,9146.96,-845.39,285.88,24436.85,-1717.82,-4806.3,-3668.1,694.42,12101.5,693.71
10.072,-9727.12,-2310.1,751.78,3563.81,-159.68,4381.03,-1353.93,5003.84,20734.15,9140.08,4410.98,9362.83,9149.64,-844.18,300.59,24428.04,-1670.52,-4782.83,-3670.56,710.47,12096.5,698.09
10.074,-9732.08,-2320.29,742.48,3554.51,-172.15,4366.23,-1369.22,5000.35,20729.63,9131.31,4413.98,9362.07,9146.38,-840.47,300.77,24429.07,-1688.5,-4787.56,-3669.4,708.51,12104.5,715.35
10.076,-9731.99,-2325.74,728.18,3545.39,-194.33,4336.91,-1395.64,4994.9,20721.59,9121.93,4413.4,9355.68,9143.65,-836.89,290.98,24444.58,-1757.47,-4816.22,-3663.32,697.64,12123.59,721.56
10.078,-9736.06,-2332.72,707.3,3532.74,-224.14,4298.91,-1428.14,4983.59,20708.8,9110.44,4402.31,9339.5,9135.38,-840.96,269.92,24455.18,-1844.24,-4857.88,-3668.99,669.08,12126.67,704.71
10.080,-9739.95,-2334.46,696.75,3528.89,-234.78,4284.47,-1439.27,4980.1,20706.57,9110.35,4394.0,9331.41,9133.5,-843.51,260.58,24459.92,-1871.78,-4870.58,-3672.66,652.85,12117.46,688.93
10.082,-9740.93,-2329.95,701.67,3534.88,-223.92,4294.4,-1425.86,4982.25,20710.41,9117.68,4390.73,9329.98,9135.11,-845.12,260.58,24457.14,-1843.08,-4863.25,-3671.86,647.08,12107.72,682.8
10.084,-9735.03,-2318.46,716.37,3545.48,-205.81,4313.84,-1404.94,4983.46,20711.13,9125.5,4389.66,9332.66,9139.18,-849.86,262.5,24451.51,-1818.09,-4854.31,-3671.72,660.67,12110.58,682.89
10.086,-9726.14,-2305.36,743.24,3562.24,-170.36,4350.95,-1369.54,4997.22,20722.79,9140.48,4400.57,9347.19,9149.6,-844.09,281.23,24446.42,-1744.06,-4815.24,-3665.95,693.62,12109.01,693.71
10.088,-9727.57,-2308.0,757.32,3566.8,-148.59,4379.78,-1347.41,5008.31,20731.96,9145.62,4415.18,9364.4,9155.99,-835.37,304.83,24438.68,-1657.47,-4776.3,-3658.4,716.64,12103.51,707.57
10.090,-9740.53,-2324.27,740.25,3550.53,-169.29,4362.21,-1368.06,4998.83,20718.99,9130.37,4413.53,9361.22,9147.76,-837.83,302.24,24434.97,-1675.08,-4783.59,-3660.37,713.96,12100.61,706.23
10.092,-9746.43,-2335.49,722.68,3536.27,-195.0,4329.22,-1398.77,4989.36,20703.93,9114.42,4408.26,9348.89,9137.88,-840.47,287.71,24439.08,-1741.92,-4812.46,-3662.65,694.16,12103.83,701.67
10.094,-9749.03,-2344.52,706.49,3525.09,-216.32,4297.3,-1426.09,4983.81,20693.83,9100.74,4401.33,9333.64,9127.78,-842.48,268.94,24444.09,-1807.23,-4847.47,-3665.86,659.29,12103.47,692.55
10.096,-9750.64,-2348.77,690.22,3516.78,-239.61,4270.48,-1450.67,4977.33,20686.49,9094.52,4392.16,9321.44,9121.26,-847.31,251.59,24452.41,-1876.12,-4879.7,-3669.66,636.09,12105.7,683.34
10.098,-9745.76,-2343.76,689.69,3520.98,-240.24,4270.48,-1449.64,4979.25,20690.83,9101.23,4390.73,9321.62,9124.7,-846.55,251.14,24459.34,-1884.61,-4881.4,-3667.34,641.76,12113.97,685.44
10.100,-9738.66,-2330.84,708.01,3536.0,-214.98,4298.37,-1420.95,4987.88,20702.9,9115.04,4394.4,9329.75,9132.39,-844.4,261.2,24456.83,-1833.33,-4858.46,-3661.75,660.32,12115.41,690.8
10.102,-9736.69,-2322.88,725.94,3546.46,-190.3,4326.98,-1393.81,4992.31,20710.86,9123.31,4396.05,9337.04,9136.23,-845.97,271.84,24446.95,-1776.83,-4831.96,-3660.63,683.7,12108.43,691.74
10.104,-9740.62,-2323.02,743.11,3554.06,-162.54,4363.78,-1361.94,5001.2,20723.55,9132.03,4405.57,9352.69,9142.4,-842.12,294.73,24433.5,-1673.12,-4785.6,-3656.25,712.62,12103.65,699.79
10.106,-9756.67,-2341.03,727.01,3536.85,-182.43,4352.96,-1377.14,4987.79,20712.15,9118.62,4403.52,9353.53,9136.63,-847.71,297.14,24428.27,-1673.74,-4786.85,-3656.7,711.72,12090.68,696.03
10.108,-9769.1,-2357.66,706.0,3518.57,-208.14,4322.87,-1405.16,4974.87,20697.27,9101.99,4396.28,9341.55,9126.49,-853.48,285.57,24427.6,-1718.36,-4805.58,-3662.07,691.47,12085.19,692.05
