Serial Number,Fp1,Fp2,AF3,AF4,F7,F3,Fz,F4,F8,FT7,FC3,FCz,FC4,FT8,T7,C3,Cz,C4,T8,TP7,CP3,CPz,CP4,TP8,P7,P3,Pz,P4,P8,O1,Oz,O2
1889660,9334.31,7113.4,9159.25,2654.18,24333.18,3202.2,11456.48,910.79,11004.93,9615.41,10609.17,8691.3,-2985.12,18558.39,-2173.48,3043.1,2184.93,7490.25,7185.19,7740.9,5781.64,5725.98,409.89,21289.5,10145.81,3718.48,4483.54,2308.89,5996.53,5535.54,10365.35,5874.35
1889661,9341.42,7128.69,9166.58,2659.59,24323.57,3203.59,11460.99,910.34,10973.01,9617.46,10609.39,8690.4,-2989.46,18529.51,-2177.78,3043.01,2182.47,7483.45,7141.87,7745.77,5779.31,5721.51,398.13,21296.07,10132.94,3717.68,4483.04,2301.11,5986.2,5539.03,10386.77,5902.69
1889662,9325.64,7123.99,9160.33,2651.95,24293.26,3196.17,11457.64,899.03,10978.06,9588.45,10601.34,8683.25,-3001.71,18504.29,-2204.28,3030.4,2174.24,7463.52,7087.43,7734.06,5763.35,5710.6,369.52,21159.68,10088.15,3701.63,4477.01,2269.55,5965.95,5529.15,10400.8,5929.2
1889663,9312.9,7090.2,9154.38,2670.09,24269.84,3195.32,11463.0,908.2,11013.06,9566.5,10600.05,8685.31,-2994.28,18512.25,-2197.04,3026.43,2176.61,7468.66,7087.47,7758.69,5762.68,5711.94,376.85,21111.85,10105.18,3704.18,4484.79,2284.3,5988.21,5530.4,10430.89,5970.37
1889664,9322.06,7099.05,9160.64,2678.86,24294.2,3195.09,11467.47,915.66,11030.5,9562.93,10603.04,8690.98,-2988.61,18498.44,-2178.8,3033.13,2181.26,7472.19,7123.64,7760.17,5772.43,5716.28,385.52,21187.84,10131.33,3714.01,4486.13,2293.56,6004.3,5526.11,10433.62,5977.84
1889665,9336.46,7118.99,9170.92,2675.95,24324.64,3203.27,11473.28,927.87,11042.75,9581.52,10610.51,8697.11,-2977.97,18502.77,-2159.27,3040.78,2186.67,7480.95,7199.45,7746.18,5778.51,5720.84,397.1,21249.58,10113.67,3725.77,4494.31,2304.6,6006.99,5578.24,10459.19,5997.24
1889666,9353.04,7141.11,9178.3,2680.91,24342.88,3209.76,11475.3,929.3,11039.17,9605.98,10615.42,8699.43,-2976.4,18542.74,-2134.37,3046.41,2186.63,7489.04,7257.34,7739.56,5778.55,5720.66,403.99,21322.4,10109.29,3725.32,4491.14,2308.62,5999.25,5622.98,10472.73,6012.35
1889667,9345.0,7127.7,9163.5,2668.4,24329.02,3197.69,11456.7,907.53,11008.68,9598.87,10602.73,8685.22,-2996.12,18557.45,-2155.78,3035.72,2172.05,7475.36,7213.4,7739.83,5768.49,5708.1,387.36,21284.81,10110.86,3707.22,4464.58,2288.28,5990.54,5578.91,10417.16,5933.85
1889668,9328.23,7110.45,9147.81,2655.57,24321.87,3184.54,11443.47,897.65,11005.42,9588.94,10590.84,8675.07,-3003.85,18549.27,-2200.31,3020.75,2164.1,7469.01,7135.88,7740.59,5757.18,5699.2,378.19,21229.06,10103.12,3690.32,4445.72,2270.89,5973.86,5514.53,10361.64,5861.03
1889669,9339.63,7126.67,9165.47,2670.18,24337.07,3203.5,11467.38,933.9,11069.25,9614.02,10612.52,8704.26,-2962.9,18585.3,-2193.2,3042.03,2194.76,7515.24,7151.49,7759.94,5778.86,5728.66,415.61,21298.93,10121.67,3707.66,4471.78,2302.9,5986.29,5493.12,10349.13,5814.31
1889670,9300.38,7077.01,9132.79,2643.14,24298.76,3171.22,11440.83,908.06,11028.53,9579.56,10582.25,8671.54,-2996.79,18529.06,-2226.32,3011.76,2163.92,7472.59,7189.26,7720.16,5752.58,5701.48,379.98,21265.0,10102.54,3693.36,4462.48,2288.01,5980.7,5498.22,10385.43,5870.95
1889671,9279.01,7033.96,9118.8,2654.22,24295.72,3158.21,11428.67,892.77,11000.95,9561.23,10569.87,8656.74,-3015.83,18483.86,-2192.75,3000.41,2148.58,7446.89,7210.99,7710.5,5741.81,5685.43,367.55,21283.73,10113.76,3675.92,4447.15,2277.64,6004.13,5453.42,10375.81,5906.49
1889672,9305.34,7102.09,9148.39,2659.19,24324.91,3185.7,11454.11,917.45,11023.88,9587.38,10598.39,8677.89,-2984.94,18503.76,-2153.77,3033.67,2169.46,7474.83,7182.91,7738.13,5777.88,5706.04,388.83,21287.31,10184.44,3711.95,4470.48,2296.02,5982.4,5484.63,10418.6,5960.94
1889673,9305.21,7122.74,9139.81,2625.7,24310.43,3177.43,11437.34,886.34,10995.76,9582.68,10590.21,8660.09,-3015.79,18489.41,-2182.47,3026.25,2151.71,7446.98,7133.2,7765.71,5772.29,5691.16,362.46,21203.89,10154.71,3715.66,4459.98,2274.92,5935.42,5526.2,10451.23,5986.42
1889674,9318.71,7122.29,9146.38,2623.33,24314.09,3184.99,11436.45,874.53,10996.66,9592.52,10596.65,8662.78,-3029.15,18512.43,-2168.07,3029.91,2153.14,7441.52,7153.18,7806.88,5771.27,5695.72,359.42,21198.04,10114.12,3716.47,4459.31,2268.39,5954.91,5575.02,10483.46,6005.91
1889675,9302.57,7096.28,9135.2,2616.94,24297.96,3179.49,11429.12,871.81,10996.43,9576.56,10591.42,8666.58,-3021.55,18525.75,-2187.39,3023.34,2157.66,7456.81,7115.36,7759.54,5766.79,5701.71,374.3,21223.83,10119.66,3713.61,4454.52,2276.44,5984.01,5578.95,10452.17,5925.18
1889676,9256.8,7044.96,9098.32,2578.85,24260.23,3152.22,11398.0,840.02,10963.58,9558.59,10567.06,8636.36,-3052.31,18496.83,-2199.01,3003.14,2128.29,7424.89,7083.09,7724.23,5747.44,5672.6,337.02,21158.79,10153.5,3684.73,4417.51,2236.43,5930.99,5536.39,10427.8,5859.91
1889677,9278.25,7062.3,9125.73,2621.59,24287.58,3184.86,11430.82,889.02,11019.81,9598.02,10604.43,8672.39,-2998.44,18577.61,-2147.51,3046.81,2165.75,7487.21,7280.68,7766.87,5793.08,5708.01,403.18,21379.89,10226.55,3723.49,4440.08,2296.24,5952.98,5472.42,10422.08,5833.09
1889678,9274.23,7059.89,9116.74,2626.91,24251.91,3178.78,11426.03,889.42,11015.65,9562.12,10594.55,8666.49,-3000.99,18568.18,-2209.56,3028.44,2160.12,7481.04,7297.76,7705.27,5774.93,5701.48,396.03,21426.74,10150.11,3713.47,4436.15,2290.38,5922.05,5371.17,10423.2,5799.79
1889679,9229.3,7003.74,9073.33,2576.44,24205.73,3134.34,11385.44,845.25,10955.62,9505.79,10546.0,8620.67,-3053.96,18480.91,-2279.21,2975.06,2114.3,7415.33,7126.9,7663.12,5722.58,5655.75,324.99,21206.35,10102.94,3663.72,4407.5,2226.86,5901.49,5402.6,10432.81,5824.82
1889680,9214.82,6996.14,9079.59,2606.08,24225.67,3131.21,11400.24,882.13,10953.34,9503.11,10540.1,8632.38,-3019.36,18477.96,-2276.12,2967.1,2123.51,7439.38,7187.43,7621.41,5705.28,5662.19,353.69,21229.02,9989.08,3633.23,4417.46,2259.14,5939.08,5472.56,10456.32,5897.28
1889681,9236.63,6994.62,9109.23,2658.56,24268.0,3161.56,11435.02,908.06,10953.43,9535.61,10573.18,8664.83,-2996.43,18460.44,-2214.12,3003.27,2155.96,7463.02,7193.82,7718.82,5746.54,5698.85,386.15,21221.46,10075.23,3689.2,4462.12,2302.1,5969.39,5541.13,10517.12,5989.51
1889682,9241.11,6985.46,9106.73,2643.0,24269.52,3157.59,11425.27,875.83,10950.66,9500.03,10571.97,8655.71,-3020.35,18445.64,-2199.59,3004.66,2146.48,7443.58,7076.25,7721.86,5749.41,5691.11,361.74,21121.64,10100.04,3697.16,4459.53,2277.11,5955.0,5581.28,10503.44,5998.72
1889683,9261.36,7044.78,9128.63,2638.13,24282.35,3184.36,11441.59,884.15,10992.9,9518.0,10599.29,8679.81,-3003.67,18481.94,-2186.76,3034.56,2172.63,7467.54,7121.18,7741.62,5786.11,5719.59,387.27,21167.59,10125.43,3734.35,4481.35,2294.09,5991.74,5623.39,10506.21,6003.32
1889684,9258.45,7064.13,9124.79,2620.88,24260.18,3187.94,11441.59,887.45,11017.71,9579.91,10598.66,8684.99,-3003.09,18531.7,-2191.63,3029.96,2178.22,7475.0,7200.48,7757.49,5777.26,5726.56,394.46,21222.94,10109.38,3723.76,4483.04,2292.35,5997.02,5620.97,10502.64,5988.43
1889685,9248.97,7060.07,9111.55,2602.23,24258.84,3179.94,11429.25,875.25,11014.36,9554.74,10596.25,8679.45,-3014.31,18531.88,-2196.37,3026.47,2175.18,7471.25,7190.82,7772.55,5771.18,5723.3,391.47,21260.22,10131.6,3711.19,4470.26,2288.95,5991.74,5540.1,10441.44,5898.89
1889686,9252.68,7056.13,9113.48,2617.12,24271.31,3182.58,11435.87,891.57,11025.36,9550.41,10602.82,8685.13,-2997.99,18547.08,-2155.47,3037.33,2180.01,7481.67,7214.87,7787.71,5784.23,5727.23,390.08,21305.28,10176.03,3718.26,4473.84,2279.74,5964.7,5539.43,10457.17,5899.12
1889687,9240.75,7032.66,9105.16,2608.09,24266.57,3170.24,11430.28,888.84,11007.7,9596.01,10594.64,8677.22,-2998.31,18568.13,-2117.56,3041.36,2173.71,7482.47,7218.18,7821.41,5792.59,5720.88,393.39,21308.81,10210.55,3725.77,4473.43,2291.72,5946.55,5498.93,10451.05,5894.91
1889688,9228.32,7025.29,9095.19,2584.58,24264.65,3161.25,11421.88,874.53,10989.19,9595.87,10589.32,8665.41,-3009.48,18537.02,-2120.38,3042.12,2163.78,7472.37,7186.0,7864.95,5797.28,5712.17,392.27,21268.53,10201.87,3736.36,4473.48,2299.15,5965.68,5461.51,10459.72,5962.06
1889689,9234.49,7031.64,9104.67,2605.36,24295.59,3165.95,11433.32,887.27,11000.37,9588.18,10584.98,8673.06,-2997.59,18554.0,-2172.54,3025.09,2170.35,7482.74,7189.35,7757.13,5773.14,5717.71,405.19,21271.75,10111.48,3715.13,4488.41,2317.16,5970.24,5551.95,10494.1,6034.3
1889690,9203.42,6988.23,9070.43,2566.61,24260.76,3129.38,11394.34,843.06,10949.81,9547.23,10544.84,8637.3,-3043.23,18507.29,-2235.93,2981.1,2133.38,7435.22,7111.12,7665.71,5729.11,5683.2,360.71,21153.65,10052.88,3678.29,4457.3,2273.08,5944.04,5595.63,10474.7,6027.42
1889691,9204.85,6974.59,9064.66,2557.22,24253.48,3126.96,11384.91,833.85,10940.46,9545.04,10546.09,8632.47,-3048.06,18512.16,-2233.92,2987.44,2128.91,7435.26,7125.15,7703.44,5739.66,5679.85,363.04,21224.19,10096.82,3693.85,4450.55,2270.67,5934.08,5611.9,10447.56,6004.39
1889692,9238.42,6998.82,9095.55,2591.24,24293.26,3162.24,11410.92,866.44,10985.03,9583.49,10582.03,8664.3,-3012.61,18568.58,-2185.06,3024.91,2159.67,7476.61,7225.6,7742.11,5769.57,5708.23,398.58,21337.02,10116.98,3710.08,4460.87,2292.98,5933.0,5583.33,10398.08,5935.46
1889693,9214.1,6968.87,9075.08,2574.61,24263.89,3149.63,11393.8,848.34,10960.09,9563.02,10570.45,8645.88,-3033.71,18528.17,-2200.31,3014.71,2141.97,7453.99,7152.69,7729.72,5755.93,5692.05,374.48,21263.39,10104.46,3694.79,4446.07,2272.9,5929.65,5552.22,10375.32,5892.19
1889694,9190.37,6946.97,9059.21,2558.25,24249.32,3136.08,11379.09,827.01,10943.59,9548.22,10560.26,8633.63,-3056.65,18493.52,-2211.39,3005.46,2129.63,7428.78,7092.79,7749.8,5746.59,5675.91,343.5,21163.7,10115.01,3674.67,4418.49,2236.02,5904.71,5480.65,10315.69,5845.74
1889695,9195.02,6955.68,9069.8,2571.21,24251.15,3147.48,11397.83,850.62,10964.38,9549.6,10571.26,8650.62,-3032.01,18519.09,-2186.49,3015.61,2147.33,7455.07,7154.61,7769.06,5758.7,5692.36,379.17,21231.25,10152.07,3690.68,4442.23,2284.97,5931.17,5470.05,10332.36,5862.28
1889696,9206.06,6973.57,9082.27,2578.63,24266.22,3157.36,11415.44,869.53,10982.89,9562.26,10579.66,8663.49,-3012.84,18550.29,-2166.29,3025.04,2158.46,7466.11,7202.09,7753.86,5767.73,5701.21,380.11,21256.69,10128.42,3701.81,4455.95,2281.8,5905.82,5469.34,10349.13,5884.5
1889697,9180.58,6948.89,9059.47,2556.01,24239.39,3132.15,11394.38,839.67,10942.79,9540.44,10555.21,8636.62,-3042.7,18496.65,-2200.44,3004.75,2131.37,7431.64,7083.4,7751.27,5753.38,5676.99,342.92,21148.73,10154.0,3695.06,4444.78,2249.08,5898.45,5523.21,10402.46,5968.18
1889698,9178.92,6943.08,9061.49,2548.77,24251.37,3136.71,11391.25,828.67,10927.45,9558.1,10562.59,8636.45,-3052.85,18474.61,-2170.04,3017.62,2130.97,7426.1,7026.49,7705.32,5763.08,5676.99,347.52,21131.61,10170.27,3696.44,4443.21,2256.99,5938.46,5533.13,10402.55,5984.01
1889699,9179.91,6935.75,9060.23,2540.99,24242.75,3137.69,11384.55,817.45,10917.89,9551.48,10561.6,8630.95,-3064.51,18459.68,-2179.16,3016.05,2124.44,7417.02,7112.64,7671.25,5763.58,5673.05,341.49,21194.73,10130.7,3705.52,4442.9,2247.87,5936.44,5582.62,10410.01,5988.21
1889700,9168.73,6919.07,9048.7,2527.62,24219.81,3125.76,11368.68,801.22,10907.47,9509.82,10548.15,8619.99,-3079.71,18439.52,-2200.8,2996.03,2113.04,7406.92,7139.86,7696.11,5739.03,5661.16,331.34,21234.29,10085.15,3686.83,4423.9,2232.0,5928.98,5569.7,10371.84,5945.07
1889701,9170.21,6921.13,9046.11,2533.3,24212.57,3129.51,11371.05,811.46,10923.97,9548.98,10554.45,8627.15,-3069.48,18460.93,-2195.25,2997.46,2121.23,7419.75,7147.77,7731.87,5738.9,5668.09,342.16,21230.8,10069.55,3680.62,4419.66,2240.0,5913.87,5527.63,10329.37,5885.39
1889702,9187.55,6931.63,9060.46,2558.43,24248.51,3141.72,11389.6,840.47,10957.23,9580.14,10565.49,8648.96,-3037.47,18513.1,-2204.19,3008.99,2145.14,7457.35,7205.89,7749.31,5751.73,5689.14,379.13,21290.98,10094.9,3680.8,4431.81,2270.0,5936.76,5497.72,10310.55,5844.31
1889703,9156.44,6903.92,9034.75,2541.35,24238.5,3115.21,11369.71,818.92,10931.57,9512.99,10538.67,8628.0,-3058.88,18484.36,-2237.72,2981.01,2124.67,7433.83,7148.89,7722.26,5724.91,5667.2,355.26,21259.41,10080.23,3660.59,4419.97,2258.64,5936.44,5460.17,10275.9,5794.69
1889704,9140.12,6897.48,9025.37,2533.3,24214.72,3107.61,11367.2,815.03,10914.49,9487.51,10535.67,8620.26,-3068.54,18443.36,-2222.75,2982.66,2117.34,7414.74,7059.4,7719.09,5729.78,5660.85,331.39,21173.76,10092.57,3673.55,4426.0,2233.07,5913.24,5499.91,10350.33,5912.98
1889705,9170.12,6940.98,9059.56,2569.74,24243.64,3137.92,11406.94,864.61,10955.48,9530.25,10565.85,8656.74,-3013.51,18467.73,-2169.64,3014.54,2152.56,7464.86,7097.26,7745.37,5758.17,5692.5,379.76,21238.36,10131.51,3694.48,4461.05,2284.04,5892.41,5534.38,10389.0,5968.59
1889706,9174.45,6936.73,9064.62,2586.28,24254.73,3142.66,11412.93,878.69,10959.55,9566.64,10571.48,8661.48,-2995.94,18490.44,-2153.64,3025.0,2156.45,7480.68,7223.9,7817.12,5774.3,5695.22,396.25,21317.26,10235.22,3707.53,4457.43,2290.34,5843.77,5512.34,10390.03,5984.95
1889707,9166.14,6907.4,9055.41,2570.76,24249.85,3138.32,11395.99,842.21,10920.03,9569.36,10567.99,8648.38,-3039.39,18464.69,-2173.39,3022.18,2144.74,7440.58,7202.54,7828.83,5775.42,5687.89,367.42,21251.77,10231.38,3721.52,4455.19,2273.57,5910.07,5482.53,10364.46,5931.26
1889708,9152.95,6898.02,9041.1,2539.25,24225.31,3125.62,11378.07,817.0,10912.03,9539.23,10551.28,8631.04,-3064.78,18471.75,-2240.14,2997.23,2129.41,7424.49,7164.14,7726.42,5748.15,5678.19,348.73,21236.48,10073.89,3718.12,4460.2,2250.91,5905.06,5656.02,10420.79,5981.55
1889709,9159.25,6905.84,9044.68,2540.54,24239.84,3133.98,11379.23,823.17,10931.88,9554.21,10561.42,8637.03,-3054.99,18489.18,-2187.21,3011.45,2134.73,7437.9,7158.95,7759.27,5759.11,5680.65,356.33,21281.36,10128.07,3702.75,4437.22,2249.7,5876.05,5595.18,10371.92,5933.9
1889710,9123.18,6864.22,9005.92,2504.16,24208.41,3096.97,11339.44,783.16,10889.05,9513.08,10522.49,8598.13,-3101.93,18427.36,-2233.7,2972.56,2096.68,7382.47,7057.61,7664.5,5719.41,5641.4,297.95,21107.6,10057.08,3651.34,4395.52,2197.89,5895.45,5453.38,10268.44,5825.49
1889711,9115.26,6860.73,9000.51,2498.97,24199.97,3090.53,11336.94,785.62,10891.16,9500.43,10516.63,8597.37,-3096.79,18432.59,-2241.25,2969.21,2100.66,7390.96,7053.36,7688.91,5722.76,5648.91,311.63,21082.66,10078.13,3663.72,4412.19,2214.16,5901.8,5523.21,10296.38,5818.25
1889712,9107.44,6849.6,8998.19,2509.97,24192.23,3087.36,11341.99,809.49,10887.31,9500.74,10511.09,8597.33,-3073.86,18454.14,-2220.29,2960.35,2098.78,7411.12,7106.07,7711.31,5705.46,5642.97,323.7,21173.18,10100.04,3644.59,4406.83,2218.81,5886.42,5532.55,10318.59,5843.33
1889713,9101.9,6836.33,8996.17,2510.91,24180.74,3079.13,11342.44,810.56,10835.63,9479.69,10501.3,8589.51,-3071.35,18425.12,-2270.36,2945.38,2088.32,7405.76,7133.87,7614.26,5682.84,5628.93,321.51,21217.97,10005.58,3612.53,4394.53,2229.63,5891.25,5444.93,10317.74,5892.95
1889714,9075.03,6824.39,8975.34,2498.66,24152.62,3062.37,11322.68,772.16,10830.81,9423.81,10482.7,8569.39,-3105.37,18377.87,-2286.76,2930.0,2069.01,7371.02,7082.69,7567.59,5673.05,5610.29,295.09,21150.61,9969.64,3601.04,4378.13,2208.08,5897.64,5417.57,10294.45,5891.52
1889715,9086.03,6834.36,8985.22,2506.84,24140.73,3072.2,11330.23,779.41,10900.63,9437.62,10493.07,8573.77,-3110.96,18392.71,-2249.66,2945.16,2073.53,7369.1,7103.16,7620.07,5690.44,5620.21,305.86,21165.67,10004.46,3633.86,4400.43,2224.4,5906.18,5508.41,10353.69,5955.8
1889716,9075.43,6812.77,8962.51,2485.96,24120.8,3046.19,11299.75,754.1,10885.34,9440.08,10465.58,8548.47,-3141.81,18385.11,-2281.04,2914.49,2045.68,7340.18,7069.1,7653.06,5656.24,5590.57,268.04,21145.91,9996.5,3606.05,4358.95,2169.06,5862.5,5493.61,10304.02,5907.83
1889717,9069.04,6805.79,8953.39,2476.04,24133.22,3039.43,11289.42,739.75,10859.42,9462.3,10460.93,8547.53,-3144.71,18395.62,-2256.68,2909.93,2043.66,7348.14,7011.07,7684.44,5650.61,5584.72,264.02,21159.32,10024.89,3588.53,4333.6,2152.96,5857.01,5427.9,10219.35,5795.9
1889718,9082.68,6826.04,8972.44,2483.82,24169.3,3066.03,11312.4,758.17,10861.11,9498.55,10490.88,8570.33,-3115.07,18436.21,-2219.71,2944.93,2067.58,7381.98,7092.21,7745.19,5688.34,5610.2,293.79,21265.63,10111.39,3623.4,4360.74,2181.62,5853.97,5402.46,10230.21,5789.82
1889719,9115.18,6857.47,9004.53,2520.96,24205.55,3099.65,11350.08,796.88,10904.21,9530.92,10526.02,8610.16,-3072.56,18489.41,-2214.43,2981.32,2109.2,7425.61,7217.83,7787.88,5733.18,5651.95,342.03,21349.09,10152.97,3673.15,4399.23,2227.04,5856.78,5371.79,10258.87,5814.09
1889720,9139.99,6879.6,9028.14,2548.59,24230.95,3119.36,11374.4,817.0,10926.11,9544.6,10544.26,8633.18,-3057.45,18490.44,-2202.0,2996.47,2131.02,7434.15,7173.93,7774.43,5744.58,5669.61,351.77,21224.19,10135.58,3671.77,4416.3,2248.76,5868.58,5383.02,10257.39,5796.92
1889721,9112.23,6849.83,9003.86,2524.32,24195.9,3090.49,11354.73,792.64,10888.34,9494.98,10512.29,8606.67,-3087.18,18420.65,-2272.23,2956.96,2104.46,7396.1,7113.0,7682.56,5705.01,5644.75,320.57,21165.49,10028.91,3644.45,4415.41,2233.57,5885.93,5492.99,10327.0,5875.87
1889722,9132.3,6877.14,9024.34,2531.74,24212.12,3106.8,11376.01,816.51,10912.7,9503.69,10527.27,8623.75,-3065.5,18435.67,-2255.11,2969.61,2120.29,7412.06,7119.16,7690.83,5714.09,5659.37,333.53,21140.46,10056.85,3659.2,4435.52,2245.77,5857.19,5537.69,10388.46,5984.72
1889723,9131.58,6905.71,9023.76,2515.29,24216.55,3107.92,11373.28,821.69,10919.32,9514.11,10531.29,8623.66,-3050.92,18468.53,-2229.18,2979.22,2121.23,7439.42,7119.52,7704.02,5721.29,5661.7,365.27,21226.02,10058.42,3666.09,4435.79,2277.37,5890.71,5556.78,10403.75,6019.68
1889724,9142.4,6906.33,9031.36,2510.24,24229.02,3118.65,11372.79,815.79,10922.09,9535.08,10543.54,8627.51,-3060.22,18464.24,-2200.44,2992.9,2124.49,7433.21,7147.01,7717.25,5733.58,5666.93,354.1,21243.9,10084.62,3680.57,4439.37,2253.19,5911.72,5583.15,10401.79,6016.28
1889725,9160.68,6900.12,9045.93,2521.9,24217.85,3136.71,11381.55,816.38,10933.09,9557.78,10561.38,8643.6,-3060.13,18452.88,-2182.47,3012.03,2140.76,7435.53,7097.84,7769.96,5758.21,5684.45,353.47,21180.83,10148.63,3700.96,4450.72,2252.65,5910.2,5596.3,10379.7,5963.18
1889726,9154.87,6888.41,9038.96,2524.54,24197.24,3132.46,11376.73,814.68,10926.16,9537.27,10555.03,8640.38,-3060.67,18459.46,-2196.55,3004.79,2138.17,7432.67,7102.62,7758.65,5753.03,5681.5,344.93,21177.29,10108.26,3693.54,4441.02,2242.68,5883.34,5565.85,10351.05,5913.56
1889727,9136.68,6865.61,9025.59,2525.88,24207.79,3124.82,11368.32,813.83,10922.45,9513.71,10548.01,8631.44,-3066.97,18445.51,-2181.44,2998.26,2129.18,7421.81,7122.2,7738.58,5742.97,5671.31,335.05,21173.54,10116.8,3679.9,4429.18,2233.12,5901.26,5525.31,10331.11,5892.41
1889728,9124.03,6865.47,9024.16,2540.28,24207.65,3122.9,11371.58,826.03,10941.54,9554.16,10545.15,8636.0,-3053.47,18464.24,-2196.1,2993.97,2133.43,7437.9,7098.65,7725.17,5737.65,5672.2,347.61,21200.72,10110.59,3669.71,4425.82,2242.37,5909.94,5479.22,10297.27,5844.13
1889729,9114.1,6869.5,9018.3,2544.7,24199.61,3112.79,11371.85,833.94,10935.19,9546.25,10536.43,8632.38,-3039.26,18502.95,-2208.53,2988.7,2129.85,7454.49,7134.23,7678.18,5735.46,5668.22,357.0,21279.08,10098.79,3667.65,4431.14,2248.41,5898.58,5483.2,10327.8,5877.08
1889730,9143.79,6884.56,9038.11,2550.16,24225.27,3133.67,11395.32,854.95,10938.76,9565.16,10564.06,8651.42,-3017.22,18529.06,-2146.75,3025.8,2150.28,7473.4,7209.02,7722.75,5772.96,5687.98,381.14,21309.97,10126.64,3697.43,4454.17,2278.45,5880.88,5483.11,10367.99,5932.78
1889731,9173.51,6898.2,9066.49,2583.15,24246.28,3157.41,11424.11,886.16,10962.23,9580.32,10587.4,8681.55,-2984.94,18564.42,-2159.45,3047.21,2180.68,7509.2,7220.6,7830.67,5801.26,5720.84,428.75,21370.06,10229.1,3744.63,4489.21,2338.53,5907.21,5472.78,10387.93,5963.13
1889732,9143.83,6873.43,9036.85,2551.45,24205.6,3121.11,11393.27,861.3,10939.93,9516.75,10542.11,8649.86,-3011.09,18533.93,-2263.43,2983.64,2147.15,7483.68,7197.66,7759.01,5733.13,5687.27,404.83,21312.03,10119.48,3695.64,4461.45,2315.37,5850.52,5541.09,10396.38,5958.39
1889733,9086.21,6812.01,8978.87,2468.39,24154.32,3066.26,11324.65,773.28,10849.58,9466.23,10488.6,8581.77,-3105.82,18394.1,-2286.99,2930.22,2076.07,7378.58,7070.57,7675.77,5677.03,5618.92,289.81,21093.83,10037.77,3637.93,4400.57,2194.9,5836.53,5600.36,10382.43,5962.15
1889734,9085.13,6818.18,8973.73,2455.03,24168.36,3064.83,11313.56,755.31,10846.63,9484.47,10488.6,8579.4,-3117.26,18388.6,-2260.25,2936.93,2074.38,7370.98,7071.33,7686.68,5681.5,5615.79,280.78,21093.52,10036.74,3621.61,4374.1,2175.67,5861.25,5516.86,10308.89,5893.89
1889735,9106.59,6852.15,8994.61,2499.15,24197.82,3088.39,11339.22,786.07,10912.3,9512.05,10512.11,8605.82,-3088.97,18468.62,-2233.34,2963.35,2103.48,7410.23,7144.6,7691.55,5711.27,5644.66,322.8,21202.91,10088.28,3647.76,4400.83,2222.57,5857.19,5489.1,10294.95,5848.87
1889736,9098.32,6837.85,8986.3,2486.86,24189.55,3080.74,11330.64,777.75,10898.0,9503.69,10507.29,8598.89,-3098.22,18437.42,-2220.96,2964.02,2096.55,7399.05,7108.35,7710.19,5716.37,5639.08,312.66,21205.9,10140.09,3647.04,4394.04,2213.76,5869.97,5458.21,10279.34,5821.56
1889737,9074.72,6805.08,8968.1,2460.88,24164.61,3063.35,11313.69,757.1,10860.89,9491.58,10492.31,8577.62,-3118.65,18399.69,-2228.29,2950.34,2075.09,7374.78,7017.6,7754.98,5702.33,5619.59,288.25,21097.99,10155.16,3639.31,4388.05,2194.99,5864.7,5423.92,10288.28,5838.1
1889738,9087.86,6826.04,8985.22,2478.54,24172.07,3078.06,11337.56,788.66,10888.83,9508.57,10506.35,8597.64,-3083.47,18434.38,-2225.65,2960.53,2097.35,7409.56,7096.5,7763.25,5713.78,5641.09,325.04,21154.5,10104.69,3655.99,4411.43,2230.84,5858.71,5420.57,10331.83,5903.72
1889739,9098.68,6840.66,8998.05,2489.58,24185.03,3087.58,11349.72,797.87,10892.63,9510.8,10515.56,8609.27,-3072.16,18421.01,-2246.53,2963.98,2109.02,7420.38,7150.05,7688.73,5709.35,5652.93,343.37,21213.5,10023.68,3653.79,4426.0,2251.63,5887.36,5438.22,10341.75,5901.75
1889740,9089.61,6828.64,8989.6,2475.77,24173.01,3081.23,11338.32,775.78,10865.09,9474.46,10510.68,8596.3,-3096.66,18395.71,-2266.42,2959.73,2095.21,7395.75,7128.33,7652.79,5705.51,5643.77,328.3,21204.7,10056.94,3658.89,4428.19,2245.1,5886.56,5536.26,10393.07,5961.39
1889741,9076.1,6805.93,8973.55,2452.08,24156.2,3072.29,11317.76,743.51,10838.54,9468.96,10500.94,8580.92,-3130.0,18396.65,-2248.45,2955.26,2080.19,7368.88,7089.93,7658.11,5706.09,5629.73,297.1,21156.06,10058.69,3657.77,4408.93,2207.64,5859.2,5556.82,10370.45,5955.58
1889742,9077.31,6803.25,8971.32,2449.13,24143.28,3071.22,11312.84,743.55,10839.52,9466.41,10498.88,8580.97,-3129.83,18419.18,-2230.79,2953.69,2080.37,7369.28,7099.5,7684.13,5705.33,5629.38,289.19,21144.21,10047.6,3650.8,4398.33,2188.86,5832.02,5544.04,10337.5,5910.83
1889743,9088.62,6812.9,8980.39,2466.56,24194.15,3082.71,11324.06,770.29,10875.38,9454.92,10509.7,8596.97,-3098.53,18468.4,-2201.65,2963.53,2097.09,7405.18,7188.9,7741.79,5710.38,5643.14,321.55,21272.42,10073.04,3643.56,4395.6,2209.47,5802.83,5480.92,10290.79,5835.41
